timestamp,date,hour,day_of_week,station_id,station_name,line,zone,co2_ppm,pm25_ug_m3,noise_db,humidity_pct,temperature_c,weather,passenger_count,is_holiday,special_event,pollution_index
2025-01-04T13:15:00,2025-01-04,13,5,5,Parc Sud,L3,sud,452.0,10.2,54.3,75.6,4.3,rain,15,0,,11.3
2025-01-04T13:15:00,2025-01-04,13,5,6,Stade Ouest,L3,ouest,395.9,11.1,52.6,70.0,4.2,rain,29,0,,9.6
2025-01-04T13:30:00,2025-01-04,13,5,1,Central Gare,L1,centre,489.7,23.0,56.5,45.7,10.0,cloudy,77,0,,14.6
2025-01-04T13:30:00,2025-01-04,13,5,2,Université,L1,centre,530.9,15.7,52.6,66.6,4.9,cloudy,65,0,,13.4
2025-01-04T13:30:00,2025-01-04,13,5,3,Hôpital Nord,L2,nord,438.5,8.6,59.1,56.7,2.3,cloudy,39,0,,12.3
2025-01-04T13:30:00,2025-01-04,13,5,4,Zone Industrielle,L2,est,480.7,24.7,49.6,48.7,3.5,cloudy,39,0,,12.5
2025-01-04T13:30:00,2025-01-04,13,5,5,Parc Sud,L3,sud,515.8,21.7,56.4,51.0,7.5,cloudy,35,0,,15.0
2025-01-04T13:30:00,2025-01-04,13,5,6,Stade Ouest,L3,ouest,485.4,19.7,57.0,61.9,5.1,cloudy,32,0,,14.2
2025-01-04T13:45:00,2025-01-04,13,5,1,Central Gare,L1,centre,511.6,19.2,51.5,84.5,3.8,rain,57,0,,13.1
2025-01-04T13:45:00,2025-01-04,13,5,2,Université,L1,centre,483.9,20.9,51.4,76.1,6.3,rain,64,0,,12.6
2025-01-04T13:45:00,2025-01-04,13,5,3,Hôpital Nord,L2,nord,449.9,13.4,51.7,68.5,4.6,rain,37,0,,10.9
2025-01-04T13:45:00,2025-01-04,13,5,4,Zone Industrielle,L2,est,510.2,15.2,55.7,84.2,6.7,rain,59,0,,13.8
2025-01-04T13:45:00,2025-01-04,13,5,5,Parc Sud,L3,sud,459.7,17.5,61.0,61.1,4.8,rain,32,0,,14.5
2025-01-04T13:45:00,2025-01-04,13,5,6,Stade Ouest,L3,ouest,520.4,13.9,51.4,67.2,3.2,rain,28,0,,12.6
2025-01-04T14:00:00,2025-01-04,14,5,1,Central Gare,L1,centre,534.1,4.4,52.9,46.4,9.0,sunny,62,0,,12.1
2025-01-04T14:00:00,2025-01-04,14,5,2,Université,L1,centre,506.8,10.2,62.4,49.6,6.0,sunny,50,0,,15.1
2025-01-04T14:00:00,2025-01-04,14,5,3,Hôpital Nord,L2,nord,450.3,12.2,53.1,35.9,11.4,sunny,40,0,,11.2
2025-01-04T14:00:00,2025-01-04,14,5,4,Zone Industrielle,L2,est,411.5,7.4,45.7,44.1,10.7,sunny,27,0,,7.3
2025-01-04T14:00:00,2025-01-04,14,5,5,Parc Sud,L3,sud,466.2,10.6,56.2,47.6,12.4,sunny,27,0,,12.3
2025-01-04T14:00:00,2025-01-04,14,5,6,Stade Ouest,L3,ouest,487.2,15.0,51.4,56.9,6.5,sunny,23,0,,11.9
2025-01-04T14:15:00,2025-01-04,14,5,1,Central Gare,L1,centre,503.0,14.3,51.3,61.6,7.4,cloudy,68,0,,12.2
2025-01-04T14:15:00,2025-01-04,14,5,2,Université,L1,centre,479.0,16.8,51.7,59.7,6.6,cloudy,64,0,,12.0
2025-01-04T14:15:00,2025-01-04,14,5,3,Hôpital Nord,L2,nord,592.5,16.3,55.6,43.4,6.0,cloudy,23,0,,15.9
2025-01-04T14:15:00,2025-01-04,14,5,4,Zone Industrielle,L2,est,503.2,24.5,51.2,46.3,6.5,cloudy,49,0,,13.5
2025-01-04T14:15:00,2025-01-04,14,5,5,Parc Sud,L3,sud,445.0,19.9,56.6,62.1,5.6,cloudy,34,0,,13.2
2025-01-04T14:15:00,2025-01-04,14,5,6,Stade Ouest,L3,ouest,491.8,21.5,52.1,59.5,6.2,cloudy,30,0,,13.1
2025-01-04T14:30:00,2025-01-04,14,5,1,Central Gare,L1,centre,511.6,16.9,54.9,42.4,9.3,sunny,75,0,,13.8
2025-01-04T14:30:00,2025-01-04,14,5,2,Université,L1,centre,546.8,24.4,55.6,49.3,10.1,sunny,65,0,,15.9
2025-01-04T14:30:00,2025-01-04,14,5,3,Hôpital Nord,L2,nord,454.7,7.0,52.7,39.5,13.7,sunny,29,0,,10.5
2025-01-04T14:30:00,2025-01-04,14,5,4,Zone Industrielle,L2,est,543.5,28.3,54.6,56.3,11.0,sunny,23,0,,16.0
2025-01-04T14:30:00,2025-01-04,14,5,5,Parc Sud,L3,sud,472.8,17.2,59.7,38.5,9.7,sunny,32,0,,14.4
2025-01-04T14:30:00,2025-01-04,14,5,6,Stade Ouest,L3,ouest,472.3,20.3,56.2,51.8,7.0,sunny,33,0,,13.7
2025-01-04T14:45:00,2025-01-04,14,5,1,Central Gare,L1,centre,518.6,14.6,48.6,59.5,6.4,cloudy,50,0,,11.8
2025-01-04T14:45:00,2025-01-04,14,5,2,Université,L1,centre,511.8,12.1,56.1,57.8,4.6,cloudy,63,0,,13.6
2025-01-04T14:45:00,2025-01-04,14,5,3,Hôpital Nord,L2,nord,554.6,10.6,59.0,56.7,7.7,cloudy,36,0,,15.3
2025-01-04T14:45:00,2025-01-04,14,5,4,Zone Industrielle,L2,est,486.2,14.9,56.2,45.1,5.4,cloudy,56,0,,13.3
2025-01-04T14:45:00,2025-01-04,14,5,5,Parc Sud,L3,sud,387.6,15.4,56.5,40.7,7.3,cloudy,31,0,,11.1
2025-01-04T14:45:00,2025-01-04,14,5,6,Stade Ouest,L3,ouest,471.2,20.5,53.0,46.0,9.7,cloudy,32,0,,12.7
2025-01-04T15:00:00,2025-01-04,15,5,1,Central Gare,L1,centre,526.7,8.9,50.7,53.1,6.2,sunny,56,0,,11.8
2025-01-04T15:00:00,2025-01-04,15,5,2,Université,L1,centre,537.6,20.0,52.8,31.8,8.6,sunny,64,0,,14.2
2025-01-04T15:00:00,2025-01-04,15,5,3,Hôpital Nord,L2,nord,495.4,13.7,51.5,50.6,12.0,sunny,43,0,,12.0
2025-01-04T15:00:00,2025-01-04,15,5,4,Zone Industrielle,L2,est,514.4,10.4,61.6,48.9,7.0,sunny,46,0,,15.1
2025-01-04T15:00:00,2025-01-04,15,5,5,Parc Sud,L3,sud,401.5,22.3,50.7,50.2,7.5,sunny,22,0,,10.6
2025-01-04T15:00:00,2025-01-04,15,5,6,Stade Ouest,L3,ouest,450.8,17.9,50.7,44.5,11.2,sunny,38,0,,11.2
2025-01-04T15:15:00,2025-01-04,15,5,1,Central Gare,L1,centre,477.6,14.1,53.5,76.2,5.7,rain,37,0,,12.2
2025-01-04T15:15:00,2025-01-04,15,5,2,Université,L1,centre,507.2,16.1,52.6,77.9,1.2,rain,44,0,,12.9
2025-01-04T15:15:00,2025-01-04,15,5,3,Hôpital Nord,L2,nord,424.5,15.6,53.7,58.8,2.2,rain,28,0,,11.2
2025-01-04T15:15:00,2025-01-04,15,5,4,Zone Industrielle,L2,est,485.4,21.4,58.5,65.4,7.1,rain,39,0,,14.9
2025-01-04T15:15:00,2025-01-04,15,5,5,Parc Sud,L3,sud,461.6,10.5,57.3,62.7,6.8,rain,36,0,,12.5
2025-01-04T15:15:00,2025-01-04,15,5,6,Stade Ouest,L3,ouest,422.6,8.5,56.9,65.1,3.1,rain,23,0,,11.2
2025-01-04T15:30:00,2025-01-04,15,5,1,Central Gare,L1,centre,464.9,26.1,55.9,29.9,11.5,sunny,53,0,,14.2
2025-01-04T15:30:00,2025-01-04,15,5,2,Université,L1,centre,516.5,5.4,53.6,49.2,9.5,sunny,58,0,,12.0
2025-01-04T15:30:00,2025-01-04,15,5,3,Hôpital Nord,L2,nord,467.7,8.5,55.5,52.2,12.3,sunny,36,0,,11.8
2025-01-04T15:30:00,2025-01-04,15,5,4,Zone Industrielle,L2,est,457.6,13.4,53.5,33.7,9.1,sunny,31,0,,11.6
2025-01-04T15:30:00,2025-01-04,15,5,5,Parc Sud,L3,sud,474.3,19.6,51.3,41.2,5.7,sunny,32,0,,12.2
2025-01-04T15:30:00,2025-01-04,15,5,6,Stade Ouest,L3,ouest,463.3,18.2,50.8,42.5,11.9,sunny,32,0,,11.6
2025-01-04T15:45:00,2025-01-04,15,5,1,Central Gare,L1,centre,571.7,13.4,54.6,54.3,10.4,sunny,57,0,,14.7
2025-01-04T15:45:00,2025-01-04,15,5,2,Université,L1,centre,512.2,10.0,54.7,58.5,6.0,sunny,56,0,,12.9
2025-01-04T15:45:00,2025-01-04,15,5,3,Hôpital Nord,L2,nord,481.3,17.9,56.4,55.3,6.6,sunny,32,0,,13.7
2025-01-04T15:45:00,2025-01-04,15,5,4,Zone Industrielle,L2,est,483.7,20.7,53.3,38.3,9.1,sunny,55,0,,13.2
2025-01-04T15:45:00,2025-01-04,15,5,5,Parc Sud,L3,sud,429.9,14.4,56.1,56.4,11.4,sunny,29,0,,11.9
2025-01-04T15:45:00,2025-01-04,15,5,6,Stade Ouest,L3,ouest,512.7,13.1,54.5,48.3,8.9,sunny,27,0,,13.2
2025-01-04T16:00:00,2025-01-04,16,5,1,Central Gare,L1,centre,522.8,14.8,52.0,55.7,10.1,sunny,62,0,,12.9
2025-01-04T16:00:00,2025-01-04,16,5,2,Université,L1,centre,513.7,17.1,47.9,59.0,9.7,sunny,50,0,,11.8
2025-01-04T16:00:00,2025-01-04,16,5,3,Hôpital Nord,L2,nord,399.8,11.2,47.4,44.7,11.5,sunny,37,0,,8.1
2025-01-04T16:00:00,2025-01-04,16,5,4,Zone Industrielle,L2,est,506.3,6.7,51.1,55.6,7.3,sunny,45,0,,11.2
2025-01-04T16:00:00,2025-01-04,16,5,5,Parc Sud,L3,sud,486.5,17.7,54.6,42.9,11.4,sunny,27,0,,13.2
2025-01-04T16:00:00,2025-01-04,16,5,6,Stade Ouest,L3,ouest,408.0,7.9,54.9,43.3,9.0,sunny,21,0,,10.1
2025-01-04T16:15:00,2025-01-04,16,5,1,Central Gare,L1,centre,424.5,15.4,52.8,83.3,3.3,storm,41,0,,10.9
2025-01-04T16:15:00,2025-01-04,16,5,2,Université,L1,centre,506.5,18.4,54.6,82.5,3.0,storm,56,0,,13.8
2025-01-04T16:15:00,2025-01-04,16,5,3,Hôpital Nord,L2,nord,381.9,17.4,55.0,77.3,3.0,storm,42,0,,10.8
2025-01-04T16:15:00,2025-01-04,16,5,4,Zone Industrielle,L2,est,423.4,11.6,56.5,79.6,-1.2,storm,28,0,,11.5
2025-01-04T16:15:00,2025-01-04,16,5,5,Parc Sud,L3,sud,475.7,2.7,54.0,83.2,3.5,storm,27,0,,10.8
2025-01-04T16:15:00,2025-01-04,16,5,6,Stade Ouest,L3,ouest,526.6,21.7,52.0,88.3,2.5,storm,45,0,,13.9
2025-01-04T16:30:00,2025-01-04,16,5,1,Central Gare,L1,centre,554.8,6.2,56.7,79.8,3.5,rain,62,0,,14.0
2025-01-04T16:30:00,2025-01-04,16,5,2,Université,L1,centre,505.3,20.9,55.9,80.2,2.5,rain,52,0,,14.5
2025-01-04T16:30:00,2025-01-04,16,5,3,Hôpital Nord,L2,nord,481.7,8.8,54.3,68.4,6.0,rain,36,0,,11.8
2025-01-04T16:30:00,2025-01-04,16,5,4,Zone Industrielle,L2,est,447.9,22.7,51.8,79.3,4.3,rain,42,0,,12.1
2025-01-04T16:30:00,2025-01-04,16,5,5,Parc Sud,L3,sud,487.7,7.1,45.2,71.8,0.9,rain,25,0,,9.0
2025-01-04T16:30:00,2025-01-04,16,5,6,Stade Ouest,L3,ouest,350,18.9,53.9,79.8,6.8,rain,35,0,,9.9
2025-01-04T16:45:00,2025-01-04,16,5,1,Central Gare,L1,centre,417.3,13.4,50.7,73.3,2.9,rain,39,0,,9.8
2025-01-04T16:45:00,2025-01-04,16,5,2,Université,L1,centre,472.2,8.7,59.8,74.3,5.0,rain,65,0,,13.3
2025-01-04T16:45:00,2025-01-04,16,5,3,Hôpital Nord,L2,nord,521.1,8.2,54.8,65.1,1.5,rain,33,0,,12.9
2025-01-04T16:45:00,2025-01-04,16,5,4,Zone Industrielle,L2,est,435.0,8.2,46.4,70.5,8.1,rain,25,0,,8.2
2025-01-04T16:45:00,2025-01-04,16,5,5,Parc Sud,L3,sud,453.4,12.6,53.6,73.3,2.2,rain,25,0,,11.5
2025-01-04T16:45:00,2025-01-04,16,5,6,Stade Ouest,L3,ouest,493.7,9.6,47.4,60.5,2.7,rain,39,0,,10.1
2025-01-04T17:00:00,2025-01-04,17,5,1,Central Gare,L1,centre,673.9,20.3,58.3,49.5,6.2,sunny,150,0,,19.3
2025-01-04T17:00:00,2025-01-04,17,5,2,Université,L1,centre,583.9,25.9,56.6,59.0,6.9,sunny,116,0,,17.3
2025-01-04T17:00:00,2025-01-04,17,5,3,Hôpital Nord,L2,nord,528.0,12.6,55.4,55.0,5.3,sunny,74,0,,13.8
2025-01-04T17:00:00,2025-01-04,17,5,4,Zone Industrielle,L2,est,509.2,15.9,51.2,57.3,11.5,sunny,75,0,,12.5
2025-01-04T17:00:00,2025-01-04,17,5,5,Parc Sud,L3,sud,448.4,23.0,51.9,49.0,9.1,sunny,41,0,,12.2
2025-01-04T17:00:00,2025-01-04,17,5,6,Stade Ouest,L3,ouest,543.0,18.5,53.4,40.1,7.7,sunny,60,0,,14.3
2025-01-04T17:15:00,2025-01-04,17,5,1,Central Gare,L1,centre,500.2,26.0,55.1,59.1,7.1,cloudy,64,0,,14.8
2025-01-04T17:15:00,2025-01-04,17,5,2,Université,L1,centre,568.7,22.8,56.6,56.9,6.0,cloudy,91,0,,16.5
2025-01-04T17:15:00,2025-01-04,17,5,3,Hôpital Nord,L2,nord,479.8,15.9,52.8,51.5,8.1,cloudy,43,0,,12.3
2025-01-04T17:15:00,2025-01-04,17,5,4,Zone Industrielle,L2,est,608.1,22.1,57.6,60.4,6.2,cloudy,83,0,,17.7
2025-01-04T17:15:00,2025-01-04,17,5,5,Parc Sud,L3,sud,541.7,15.4,52.4,49.9,5.4,cloudy,60,0,,13.6
2025-01-04T17:15:00,2025-01-04,17,5,6,Stade Ouest,L3,ouest,518.2,9.2,54.6,45.4,6.9,cloudy,50,0,,12.9
2025-01-04T17:30:00,2025-01-04,17,5,1,Central Gare,L1,centre,571.6,18.2,51.9,44.1,9.0,sunny,95,0,,14.5
2025-01-04T17:30:00,2025-01-04,17,5,2,Université,L1,centre,578.3,16.7,54.6,55.0,10.7,sunny,82,0,,15.3
2025-01-04T17:30:00,2025-01-04,17,5,3,Hôpital Nord,L2,nord,537.4,8.1,56.7,47.2,8.6,sunny,77,0,,13.8
2025-01-04T17:30:00,2025-01-04,17,5,4,Zone Industrielle,L2,est,536.0,15.5,47.9,56.1,9.4,sunny,56,0,,12.1
2025-01-04T17:30:00,2025-01-04,17,5,5,Parc Sud,L3,sud,585.9,20.8,53.3,46.2,9.9,sunny,34,0,,15.7
2025-01-04T17:30:00,2025-01-04,17,5,6,Stade Ouest,L3,ouest,550.2,21.4,54.9,46.7,5.1,sunny,60,0,,15.4
2025-01-04T17:45:00,2025-01-04,17,5,1,Central Gare,L1,centre,599.7,11.9,59.8,61.1,-0.6,rain,109,0,,16.8
2025-01-04T17:45:00,2025-01-04,17,5,2,Université,L1,centre,507.1,9.5,52.8,68.6,6.9,rain,65,0,,12.1
2025-01-04T17:45:00,2025-01-04,17,5,3,Hôpital Nord,L2,nord,495.5,12.3,55.4,68.7,4.2,rain,35,0,,13.0
2025-01-04T17:45:00,2025-01-04,17,5,4,Zone Industrielle,L2,est,520.3,16.2,56.6,72.8,4.7,rain,82,0,,14.5
2025-01-04T17:45:00,2025-01-04,17,5,5,Parc Sud,L3,sud,461.0,17.4,54.8,81.4,0.4,rain,53,0,,12.6
2025-01-04T17:45:00,2025-01-04,17,5,6,Stade Ouest,L3,ouest,466.7,7.6,55.3,73.3,6.6,rain,47,0,,11.6
2025-01-04T18:00:00,2025-01-04,18,5,1,Central Gare,L1,centre,486.8,14.2,57.5,78.8,3.7,storm,109,0,,13.7
2025-01-04T18:00:00,2025-01-04,18,5,2,Université,L1,centre,544.8,14.3,52.3,89.7,5.3,storm,79,0,,13.5
2025-01-04T18:00:00,2025-01-04,18,5,3,Hôpital Nord,L2,nord,581.2,14.7,56.4,78.2,4.4,storm,74,0,,15.7
2025-01-04T18:00:00,2025-01-04,18,5,4,Zone Industrielle,L2,est,559.6,24.5,52.6,74.9,7.9,storm,72,0,,15.3
2025-01-04T18:00:00,2025-01-04,18,5,5,Parc Sud,L3,sud,545.2,12.2,51.5,85.5,2.3,storm,54,0,,13.0
2025-01-04T18:00:00,2025-01-04,18,5,6,Stade Ouest,L3,ouest,535.3,16.3,53.5,79.8,3.0,storm,67,0,,13.9
2025-01-04T18:15:00,2025-01-04,18,5,1,Central Gare,L1,centre,567.6,18.7,56.5,57.6,5.5,cloudy,87,0,,15.9
2025-01-04T18:15:00,2025-01-04,18,5,2,Université,L1,centre,658.0,22.1,60.4,64.0,7.3,cloudy,133,0,,19.8
2025-01-04T18:15:00,2025-01-04,18,5,3,Hôpital Nord,L2,nord,482.6,18.4,53.5,69.0,5.3,cloudy,67,0,,12.9
2025-01-04T18:15:00,2025-01-04,18,5,4,Zone Industrielle,L2,est,530.1,12.5,51.9,61.4,6.4,cloudy,58,0,,12.8
2025-01-04T18:15:00,2025-01-04,18,5,5,Parc Sud,L3,sud,532.2,17.4,53.3,61.7,4.9,cloudy,52,0,,13.9
2025-01-04T18:15:00,2025-01-04,18,5,6,Stade Ouest,L3,ouest,442.3,14.0,46.1,49.5,5.5,cloudy,23,0,,9.1
2025-01-04T18:30:00,2025-01-04,18,5,1,Central Gare,L1,centre,590.1,28.9,54.4,52.9,10.5,sunny,103,0,,17.2
2025-01-04T18:30:00,2025-01-04,18,5,2,Université,L1,centre,598.2,16.0,56.7,52.2,9.5,sunny,130,0,,16.4
2025-01-04T18:30:00,2025-01-04,18,5,3,Hôpital Nord,L2,nord,466.3,24.7,52.2,34.4,8.0,sunny,62,0,,12.9
2025-01-04T18:30:00,2025-01-04,18,5,4,Zone Industrielle,L2,est,513.3,20.6,52.8,39.6,7.8,sunny,75,0,,13.7
2025-01-04T18:30:00,2025-01-04,18,5,5,Parc Sud,L3,sud,543.9,22.8,57.7,59.5,9.1,sunny,54,0,,16.3
2025-01-04T18:30:00,2025-01-04,18,5,6,Stade Ouest,L3,ouest,508.0,21.5,52.6,30.9,10.5,sunny,48,0,,13.6
2025-01-04T18:45:00,2025-01-04,18,5,1,Central Gare,L1,centre,542.8,11.7,61.3,64.1,7.5,cloudy,92,0,,15.9
2025-01-04T18:45:00,2025-01-04,18,5,2,Université,L1,centre,528.3,15.7,53.8,64.7,3.1,cloudy,89,0,,13.7
2025-01-04T18:45:00,2025-01-04,18,5,3,Hôpital Nord,L2,nord,507.9,9.5,54.1,47.7,6.2,cloudy,57,0,,12.5
2025-01-04T18:45:00,2025-01-04,18,5,4,Zone Industrielle,L2,est,565.2,13.7,55.8,54.1,7.6,cloudy,75,0,,15.0
2025-01-04T18:45:00,2025-01-04,18,5,5,Parc Sud,L3,sud,507.1,14.2,60.7,48.2,3.6,cloudy,68,0,,15.1
2025-01-04T18:45:00,2025-01-04,18,5,6,Stade Ouest,L3,ouest,529.3,11.0,49.3,54.3,5.8,cloudy,45,0,,11.7
2025-01-04T19:00:00,2025-01-04,19,5,1,Central Gare,L1,centre,661.6,16.0,62.6,66.6,6.6,rain,122,0,,19.7
2025-01-04T19:00:00,2025-01-04,19,5,2,Université,L1,centre,535.4,15.5,50.7,65.7,7.2,rain,85,0,,12.9
2025-01-04T19:00:00,2025-01-04,19,5,3,Hôpital Nord,L2,nord,432.5,17.6,58.5,73.7,3.0,rain,57,0,,13.1
2025-01-04T19:00:00,2025-01-04,19,5,4,Zone Industrielle,L2,est,519.1,10.3,53.6,63.7,4.0,rain,64,0,,12.7
2025-01-04T19:00:00,2025-01-04,19,5,5,Parc Sud,L3,sud,611.2,20.0,46.7,69.7,6.2,rain,58,0,,14.1
2025-01-04T19:00:00,2025-01-04,19,5,6,Stade Ouest,L3,ouest,479.1,2.2,57.7,86.8,4.0,rain,64,0,,11.9
2025-01-04T19:15:00,2025-01-04,19,5,1,Central Gare,L1,centre,576.3,7.0,61.4,55.8,8.6,cloudy,96,0,,16.1
2025-01-04T19:15:00,2025-01-04,19,5,2,Université,L1,centre,554.7,20.5,59.1,51.9,4.7,cloudy,81,0,,16.6
2025-01-04T19:15:00,2025-01-04,19,5,3,Hôpital Nord,L2,nord,489.6,13.3,54.4,58.7,5.4,cloudy,64,0,,12.7
2025-01-04T19:15:00,2025-01-04,19,5,4,Zone Industrielle,L2,est,518.0,23.6,54.1,52.9,1.5,cloudy,82,0,,14.6
2025-01-04T19:15:00,2025-01-04,19,5,5,Parc Sud,L3,sud,485.8,13.4,55.6,50.4,6.1,cloudy,59,0,,13.0
2025-01-04T19:15:00,2025-01-04,19,5,6,Stade Ouest,L3,ouest,538.0,17.1,52.2,53.9,4.2,cloudy,45,0,,13.7
2025-01-04T19:30:00,2025-01-04,19,5,1,Central Gare,L1,centre,492.3,21.6,61.6,60.1,7.3,cloudy,95,0,,16.0
2025-01-04T19:30:00,2025-01-04,19,5,2,Université,L1,centre,472.7,20.0,62.2,53.7,5.8,cloudy,109,0,,15.5
2025-01-04T19:30:00,2025-01-04,19,5,3,Hôpital Nord,L2,nord,588.1,20.2,58.2,56.6,8.2,cloudy,83,0,,17.2
2025-01-04T19:30:00,2025-01-04,19,5,4,Zone Industrielle,L2,est,568.3,12.1,54.1,55.5,6.9,cloudy,76,0,,14.3
2025-01-04T19:30:00,2025-01-04,19,5,5,Parc Sud,L3,sud,497.3,14.3,50.4,57.7,6.9,cloudy,45,0,,11.8
2025-01-04T19:30:00,2025-01-04,19,5,6,Stade Ouest,L3,ouest,476.6,12.6,53.8,49.1,4.0,cloudy,55,0,,12.1
2025-01-04T19:45:00,2025-01-04,19,5,1,Central Gare,L1,centre,512.2,9.3,55.2,63.0,4.2,rain,65,0,,12.9
2025-01-04T19:45:00,2025-01-04,19,5,2,Université,L1,centre,637.2,13.5,56.4,61.3,1.7,rain,115,0,,16.9
2025-01-04T19:45:00,2025-01-04,19,5,3,Hôpital Nord,L2,nord,524.0,11.4,55.0,71.8,6.4,rain,47,0,,13.4
2025-01-04T19:45:00,2025-01-04,19,5,4,Zone Industrielle,L2,est,501.4,26.4,56.8,62.7,5.4,rain,72,0,,15.4
2025-01-04T19:45:00,2025-01-04,19,5,5,Parc Sud,L3,sud,516.2,11.2,55.8,56.3,7.1,rain,50,0,,13.5
2025-01-04T19:45:00,2025-01-04,19,5,6,Stade Ouest,L3,ouest,404.0,17.1,55.0,67.2,5.6,rain,47,0,,11.3
2025-01-04T20:00:00,2025-01-04,20,5,1,Central Gare,L1,centre,441.3,19.1,47.5,40.2,14.1,sunny,12,0,,10.1
2025-01-04T20:00:00,2025-01-04,20,5,2,Université,L1,centre,350.8,8.4,55.0,57.6,6.9,sunny,15,0,,8.8
2025-01-04T20:00:00,2025-01-04,20,5,3,Hôpital Nord,L2,nord,482.3,17.0,51.9,55.3,11.4,sunny,19,0,,12.2
2025-01-04T20:00:00,2025-01-04,20,5,4,Zone Industrielle,L2,est,526.2,12.8,58.2,40.8,8.1,sunny,20,0,,14.6
2025-01-04T20:00:00,2025-01-04,20,5,5,Parc Sud,L3,sud,432.8,15.7,51.4,39.2,10.7,sunny,11,0,,10.7
2025-01-04T20:00:00,2025-01-04,20,5,6,Stade Ouest,L3,ouest,407.7,17.2,54.2,63.3,6.1,sunny,10,0,,11.1
2025-01-04T20:15:00,2025-01-04,20,5,1,Central Gare,L1,centre,431.3,12.1,50.8,81.9,2.1,storm,24,0,,10.0
2025-01-04T20:15:00,2025-01-04,20,5,2,Université,L1,centre,482.1,5.5,53.5,81.8,5.2,storm,29,0,,11.2
2025-01-04T20:15:00,2025-01-04,20,5,3,Hôpital Nord,L2,nord,427.1,20.6,51.4,85.5,1.9,storm,13,0,,11.2
2025-01-04T20:15:00,2025-01-04,20,5,4,Zone Industrielle,L2,est,451.7,14.3,51.9,89.4,0.6,storm,17,0,,11.1
2025-01-04T20:15:00,2025-01-04,20,5,5,Parc Sud,L3,sud,496.8,14.6,47.6,90.7,3.3,storm,12,0,,10.9
2025-01-04T20:15:00,2025-01-04,20,5,6,Stade Ouest,L3,ouest,455.2,11.7,55.2,81.7,4.5,storm,12,0,,11.9
2025-01-04T20:30:00,2025-01-04,20,5,1,Central Gare,L1,centre,459.2,14.7,47.8,78.9,4.8,rain,26,0,,10.1
2025-01-04T20:30:00,2025-01-04,20,5,2,Université,L1,centre,473.2,22.5,49.7,62.0,5.5,rain,17,0,,12.0
2025-01-04T20:30:00,2025-01-04,20,5,3,Hôpital Nord,L2,nord,371.3,11.6,47.2,67.4,6.2,rain,11,0,,7.4
2025-01-04T20:30:00,2025-01-04,20,5,4,Zone Industrielle,L2,est,439.6,13.4,55.0,55.5,5.3,rain,13,0,,11.6
2025-01-04T20:30:00,2025-01-04,20,5,5,Parc Sud,L3,sud,408.3,8.4,52.8,63.5,5.2,rain,9,0,,9.5
2025-01-04T20:30:00,2025-01-04,20,5,6,Stade Ouest,L3,ouest,440.8,10.0,49.6,78.5,5.2,rain,11,0,,9.6
2025-01-04T20:45:00,2025-01-04,20,5,1,Central Gare,L1,centre,428.7,12.6,52.5,66.0,0.8,rain,24,0,,10.5
2025-01-04T20:45:00,2025-01-04,20,5,2,Université,L1,centre,458.2,3.4,53.2,61.1,6.1,rain,23,0,,10.2
2025-01-04T20:45:00,2025-01-04,20,5,3,Hôpital Nord,L2,nord,467.3,19.7,46.8,88.4,4.5,rain,11,0,,10.6
2025-01-04T20:45:00,2025-01-04,20,5,4,Zone Industrielle,L2,est,452.6,9.2,48.7,62.3,4.6,rain,16,0,,9.5
2025-01-04T20:45:00,2025-01-04,20,5,5,Parc Sud,L3,sud,429.9,19.7,48.3,60.9,2.9,rain,9,0,,10.2
2025-01-04T20:45:00,2025-01-04,20,5,6,Stade Ouest,L3,ouest,519.7,18.6,58.9,76.3,4.2,rain,10,0,,15.5
2025-01-04T21:00:00,2025-01-04,21,5,1,Central Gare,L1,centre,455.8,13.8,51.6,50.6,7.5,sunny,21,0,,11.1
2025-01-04T21:00:00,2025-01-04,21,5,2,Université,L1,centre,456.3,14.1,52.1,34.2,11.0,sunny,15,0,,11.3
2025-01-04T21:00:00,2025-01-04,21,5,3,Hôpital Nord,L2,nord,455.5,14.4,50.1,36.4,8.9,sunny,12,0,,10.7
2025-01-04T21:00:00,2025-01-04,21,5,4,Zone Industrielle,L2,est,439.5,27.2,50.0,42.3,5.8,sunny,17,0,,11.9
2025-01-04T21:00:00,2025-01-04,21,5,5,Parc Sud,L3,sud,455.6,13.6,52.3,33.1,11.0,sunny,8,0,,11.2
2025-01-04T21:00:00,2025-01-04,21,5,6,Stade Ouest,L3,ouest,466.2,18.9,51.7,39.0,8.5,sunny,13,0,,12.0
2025-01-04T21:15:00,2025-01-04,21,5,1,Central Gare,L1,centre,493.0,19.3,55.0,62.0,3.4,snow,24,0,,13.7
2025-01-04T21:15:00,2025-01-04,21,5,2,Université,L1,centre,453.1,17.9,49.9,78.0,5.4,snow,22,0,,11.0
2025-01-04T21:15:00,2025-01-04,21,5,3,Hôpital Nord,L2,nord,460.3,20.0,49.4,52.9,1.1,snow,12,0,,11.3
2025-01-04T21:15:00,2025-01-04,21,5,4,Zone Industrielle,L2,est,417.3,25.6,50.8,83.9,2.1,snow,20,0,,11.5
2025-01-04T21:15:00,2025-01-04,21,5,5,Parc Sud,L3,sud,407.8,16.2,48.5,59.3,0.6,snow,12,0,,9.2
